"Number of students entered for an extended project (diploma) by institution, subject and grade achieved",,,,,,,,,,,,,
,,,,,,,Grade achieved,,,,,,
Local Authority,URN,School or college name,Institution type,Qualification,Subject,Number entered,Grade A*,Grade A,Grade B,Grade C,Grade D,Grade E,No results
Gloucestershire,137634,Churchdown School,Converter Academy,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Hertfordshire,137637,Birchwood High School,Converter Academy,Extended Project (Diploma),Study Skills,11,1,1,4,2,2,1,0
Leicestershire,137640,Rawlins Academy,Converter Academy,Extended Project (Diploma),Study Skills,26,9,9,5,3,0,0,0
Barnet,137645,Hendon School,Converter Academy,Extended Project (Diploma),Study Skills,10,2,2,1,2,1,0,2
Westminster,137646,Quintin Kynaston Academy,Converter Academy,Extended Project (Diploma),Study Skills,16,5,4,4,3,0,0,0
Hertfordshire,137656,Meridian School,Converter Academy,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,137667,Kesteven and Sleaford High School Selective Academy,Converter Academy,Extended Project (Diploma),Study Skills,28,8,9,9,1,1,0,0
Kingston upon Thames,137678,The Hollyfield School and Sixth Form Centre,Converter Academy,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Brent,137685,Kingsbury High School,Converter Academy,Extended Project (Diploma),Study Skills,6,5,0,0,0,0,0,1
Gloucestershire,137690,Millbrook Academy,Sponsored Academy,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
County Durham,137696,Framwellgate School Durham,Converter Academy,Extended Project (Diploma),Study Skills,16,3,4,1,1,0,1,6
County Durham,137702,St John's School & Sixth Form College - A Catholic Academy,Converter Academy,Extended Project (Diploma),Study Skills,8,3,2,1,2,0,0,0
Leeds,137704,Otley Prince Henry's Grammar School Specialist Language College,Converter Academy,Extended Project (Diploma),Study Skills,26,0,5,2,6,4,4,5
Walsall,137707,The Streetly Academy,Converter Academy,Extended Project (Diploma),Study Skills,7,1,3,3,0,0,0,0
Newcastle upon Tyne,137708,Sacred Heart Catholic High School,Converter Academy,Extended Project (Diploma),Study Skills,16,0,0,8,6,2,0,0
Redcar and Cleveland,137709,Gillbrook Academy,Sponsored Academy,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Slough,137726,Herschel Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,36,8,18,5,1,3,0,1
Essex,137727,Anglo European School,Converter Academy,Extended Project (Diploma),Study Skills,9,0,3,2,1,2,1,0
Ealing,137729,Featherstone High School,Converter Academy,Extended Project (Diploma),Study Skills,17,0,2,5,3,0,2,5
Wolverhampton,137730,Heath Park,Converter Academy,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Surrey,137735,The Beacon School,Converter Academy,Extended Project (Diploma),Study Skills,39,0,5,5,7,11,10,1
Surrey,137736,Rosebery School,Converter Academy,Extended Project (Diploma),Study Skills,8,0,2,4,2,0,0,0
Kent,137739,Cranbrook School,Converter Academy,Extended Project (Diploma),Study Skills,27,6,6,9,6,0,0,0
Windsor and Maidenhead,137740,Furze Platt Senior School,Converter Academy,Extended Project (Diploma),Study Skills,42,3,10,5,7,6,3,8
South Gloucestershire,137753,Bradley Stoke Community School,Converter Academy,Extended Project (Diploma),Study Skills,16,1,2,6,5,2,0,0
Hertfordshire,137757,Bishop's Hatfield Girls' School,Converter Academy,Extended Project (Diploma),Study Skills,8,0,2,4,1,0,0,1
Nottinghamshire,137763,The Brunts Academy,Converter Academy,Extended Project (Diploma),Study Skills,17,0,1,7,3,3,1,2
Bexley,137769,Townley Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Warwickshire,137771,Etone College,Converter Academy,Extended Project (Diploma),Study Skills,9,0,0,0,3,2,2,2
Croydon,137772,Shirley High School Performing Arts College,Converter Academy,Extended Project (Diploma),Study Skills,14,0,3,2,2,6,1,0
West Berkshire,137777,Denefield School,Converter Academy,Extended Project (Diploma),Study Skills,7,6,0,0,0,0,0,1
West Sussex,137782,The Regis School,Sponsored Academy,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Essex,137790,Plume School,Converter Academy,Extended Project (Diploma),Study Skills,7,0,1,5,1,0,0,0
Hampshire,137791,Bay House School,Converter Academy,Extended Project (Diploma),Study Skills,57,2,21,23,7,3,1,0
Hertfordshire,137792,Onslow St Audrey's School,Converter Academy,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,137793,Bourne Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,27,6,10,4,5,0,2,0
Nottingham,137798,Bluecoat Academy,Converter Academy,Extended Project (Diploma),Study Skills,10,0,0,0,2,1,4,3
Essex,137814,Colchester Royal Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,70,2,23,19,16,5,1,4
Wirral,137815,Weatherhead High School,Converter Academy,Extended Project (Diploma),Study Skills,13,3,4,6,0,0,0,0
Redcar and Cleveland,137816,Eston Park Academy,Converter Academy,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Walsall,137830,Joseph Leckie Academy,Converter Academy,Extended Project (Diploma),Study Skills,19,0,0,2,5,9,2,1
Kent,137833,The Maplesden Noakes School,Converter Academy,Extended Project (Diploma),Study Skills,10,0,0,0,1,0,2,7
Kent,137834,"Mayfield Grammar School, Gravesend",Converter Academy,Extended Project (Diploma),Study Skills,109,7,25,34,21,10,10,2
Kent,137837,The Folkestone School for Girls,Converter Academy,Extended Project (Diploma),Study Skills,6,0,1,1,1,0,0,3
Doncaster,137842,Hall Cross Academy,Converter Academy,Extended Project (Diploma),Study Skills,55,0,9,10,18,5,2,11
Hertfordshire,137847,Stanborough School,Converter Academy,Extended Project (Diploma),Study Skills,6,1,3,0,2,0,0,0
Kingston upon Thames,137848,Coombe Girls' School,Converter Academy,Extended Project (Diploma),Study Skills,6,2,3,0,0,0,0,1
Suffolk,137849,St Alban's Catholic High School,Converter Academy,Extended Project (Diploma),Study Skills,21,0,3,4,7,4,3,0
Gateshead,137851,St Thomas More Catholic School,Converter Academy,Extended Project (Diploma),Study Skills,35,1,8,13,4,0,3,6
Gateshead,137852,Cardinal Hume Catholic School,Converter Academy,Extended Project (Diploma),Study Skills,16,4,6,3,2,1,0,0
Surrey,137855,Hinchley Wood School,Converter Academy,Extended Project (Diploma),Study Skills,7,4,2,0,0,1,0,0
Nottinghamshire,137857,Quarrydale School,Converter Academy,Extended Project (Diploma),Study Skills,8,0,0,2,1,0,1,4
Cambridgeshire,137867,Thomas Clarkson Academy,Sponsored Academy,Extended Project (Diploma),Study Skills,13,1,2,6,2,2,0,0
Lincolnshire,137873,The Deepings School,Converter Academy,Extended Project (Diploma),Study Skills,29,0,4,4,5,4,7,5
Essex,137877,Shenfield High School,Converter Academy,Extended Project (Diploma),Study Skills,28,0,0,6,12,8,1,1
Northamptonshire,137878,Chenderit School,Converter Academy,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Peterborough,137880,Stanground Academy,Sponsored Academy,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
North Somerset,137884,Clevedon School,Converter Academy,Extended Project (Diploma),Study Skills,6,1,2,2,1,0,0,0
Central Bedfordshire,137886,Stratton Upper School,Converter Academy,Extended Project (Diploma),Study Skills,17,1,4,5,2,2,0,3
Hertfordshire,137895,The John Henry Newman Catholic School,Converter Academy,Extended Project (Diploma),Study Skills,12,2,3,5,2,0,0,0
Gateshead,137898,Joseph Swan Academy,Converter Academy,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Newcastle upon Tyne,137900,St Cuthbert's High School,Converter Academy,Extended Project (Diploma),Study Skills,13,2,8,1,1,1,0,0
Surrey,137906,Blenheim High School,Converter Academy,Extended Project (Diploma),Study Skills,6,1,1,1,2,0,0,1
Hounslow,137907,Chiswick School,Converter Academy,Extended Project (Diploma),Study Skills,7,1,2,2,1,0,1,0
Northamptonshire,137912,Sir Christopher Hatton School,Converter Academy,Extended Project (Diploma),Study Skills,13,1,6,2,1,0,0,3
Norfolk,137913,"Notre Dame High School, Norwich",Converter Academy,Extended Project (Diploma),Study Skills,16,0,2,7,5,1,1,0
Hertfordshire,137914,Saint Joan of Arc Catholic School,Converter Academy,Extended Project (Diploma),Study Skills,36,5,7,8,11,5,0,0
Liverpool,137916,The Blue Coat School,Converter Academy,Extended Project (Diploma),Study Skills,51,16,11,14,5,5,0,0
Oxfordshire,137919,Bartholomew School,Converter Academy,Extended Project (Diploma),Study Skills,8,5,2,1,0,0,0,0
Hertfordshire,137922,Saint Michael's Catholic High School,Converter Academy,Extended Project (Diploma),Study Skills,11,2,0,2,3,1,1,2
Hillingdon,137925,The Douay Martyrs Catholic School,Converter Academy,Extended Project (Diploma),Study Skills,19,2,6,6,4,1,0,0
Hounslow,137928,"Gumley House RC Convent School, FCJ",Converter Academy,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,137929,Upton Hall School FCJ,Converter Academy,Extended Project (Diploma),Study Skills,30,2,13,7,4,2,1,1
Oxfordshire,137936,Chipping Norton School,Converter Academy,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Hertfordshire,137938,Nicholas Breakspear Catholic School,Converter Academy,Extended Project (Diploma),Study Skills,6,0,0,3,1,1,1,0
Hounslow,137940,Isleworth and Syon School for Boys,Converter Academy,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Central Bedfordshire,137941,Harlington Upper School,Converter Academy,Extended Project (Diploma),Study Skills,17,4,6,0,4,2,0,1
Essex,137946,Harwich and Dovercourt High School,Converter Academy,Extended Project (Diploma),Study Skills,19,0,1,2,4,8,3,1
Central Bedfordshire,137948,Samuel Whitbread Academy,Converter Academy,Extended Project (Diploma),Study Skills,56,2,8,6,16,17,2,5
Bexley,137965,Blackfen School for Girls,Converter Academy,Extended Project (Diploma),Study Skills,24,3,3,3,10,4,1,0
Lambeth,137966,St Martin in the Fields High School for Girls,Converter Academy,Extended Project (Diploma),Study Skills,6,0,0,2,0,2,2,0
Leicestershire,137969,Bosworth Academy,Converter Academy,Extended Project (Diploma),Study Skills,12,0,2,1,4,3,1,1
Oxfordshire,137970,The Cherwell School,Converter Academy,Extended Project (Diploma),Study Skills,38,8,7,7,3,5,0,8
Walsall,137974,Aldridge School - A Science College,Converter Academy,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Essex,137975,Helena Romanes School and Sixth Form Centre,Converter Academy,Extended Project (Diploma),Study Skills,27,0,2,6,11,5,1,2
Nottinghamshire,137981,Ashfield Comprehensive School,Converter Academy,Extended Project (Diploma),Study Skills,15,1,1,4,6,2,1,0
Birmingham,137988,Bishop Vesey's Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Oxfordshire,137993,Faringdon Community College,Converter Academy,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Hounslow,137995,St Mark's Catholic School,Converter Academy,Extended Project (Diploma),Study Skills,10,0,0,10,0,0,0,0
Cheshire East,138002,Knutsford Academy,Converter Academy,Extended Project (Diploma),Study Skills,6,0,0,0,3,1,0,2
Kent,138019,The Norton Knatchbull School,Converter Academy,Extended Project (Diploma),Study Skills,15,0,4,3,4,1,1,2
Wiltshire,138020,The John of Gaunt School,Converter Academy,Extended Project (Diploma),Study Skills,6,0,2,2,0,0,1,1
Cornwall,138024,Wadebridge School,Converter Academy,Extended Project (Diploma),Study Skills,34,3,13,7,4,6,0,1
Worcestershire,138032,King Charles I Secondary School,Converter Academy,Extended Project (Diploma),Study Skills,20,0,0,4,10,2,3,1
Norfolk,138039,Hellesdon High School,Converter Academy,Extended Project (Diploma),Study Skills,10,0,1,6,2,1,0,0
Nottinghamshire,138076,The Elizabethan Academy,Converter Academy,Extended Project (Diploma),Study Skills,9,1,3,1,3,0,1,0
Essex,138084,Clacton County High School,Converter Academy,Extended Project (Diploma),Study Skills,112,10,11,19,22,19,23,8
Bromley,138114,The Priory School,Converter Academy,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Doncaster,138116,Campsmount (A Co-Operative Academy),Converter Academy,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Newcastle upon Tyne,138120,Kenton School,Converter Academy,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Trafford,138123,Ashton-on-Mersey School,Converter Academy,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Birmingham,138136,The Arthur Terry School,Converter Academy,Extended Project (Diploma),Study Skills,9,0,1,1,2,2,0,3
Leicestershire,138150,Lutterworth College,Converter Academy,Extended Project (Diploma),Study Skills,46,0,2,10,17,11,5,1
Suffolk,138162,Castle Manor Academy,Converter Academy,Extended Project (Diploma),Study Skills,23,0,4,8,5,1,3,2
County Durham,138172,"St Bede's Catholic Comprehensive School and Sixth Form College, Lanchester",Converter Academy,Extended Project (Diploma),Study Skills,11,5,0,5,1,0,0,0
Cambridgeshire,138177,Cromwell Community College,Converter Academy,Extended Project (Diploma),Study Skills,35,0,3,2,5,9,10,6
Croydon,138178,Riddlesdown Collegiate,Converter Academy,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Croydon,138187,Woodcote High School,Converter Academy,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
North Yorkshire,138190,Harrogate High School,Converter Academy,Extended Project (Diploma),Study Skills,8,0,2,5,1,0,0,0
Nottinghamshire,138191,The South Wolds Academy & Sixth Form,Converter Academy,Extended Project (Diploma),Study Skills,14,0,1,1,6,4,2,0
Bournemouth,138193,Avonbourne College,Converter Academy,Extended Project (Diploma),Study Skills,6,1,1,1,3,0,0,0
Central Bedfordshire,138199,Central Bedfordshire UTC,Free School - University Technical College,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Birmingham,138200,Perry Beeches II The Free School,Free School - Mainstream,Extended Project (Diploma),Study Skills,7,0,1,4,1,1,0,0
Oxfordshire,138210,The Henry Box School,Converter Academy,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Croydon,138221,St Joseph's College,Converter Academy,Extended Project (Diploma),Study Skills,52,0,0,1,3,10,12,26
Northamptonshire,138235,The Parker E-ACT Academy,Sponsored Academy,Extended Project (Diploma),Study Skills,6,0,2,1,0,1,2,0
Nottinghamshire,138247,Outwood Academy Valley,Sponsored Academy,Extended Project (Diploma),Study Skills,19,0,4,1,10,2,0,2
Nottinghamshire,138248,Outwood Academy Portland,Sponsored Academy,Extended Project (Diploma),Study Skills,11,0,3,1,4,1,1,1
Hertfordshire,138286,Beaumont School,Converter Academy,Extended Project (Diploma),Study Skills,13,2,4,2,4,1,0,0
Oxfordshire,138289,Burford School and Community College,Converter Academy,Extended Project (Diploma),Study Skills,8,0,5,0,1,0,0,2
Leeds,138304,Crawshaw Academy,Converter Academy,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Westminster,138313,The Grey Coat Hospital,Converter Academy,Extended Project (Diploma),Study Skills,9,1,3,3,2,0,0,0
Cheshire West and Chester,138318,Neston High School,Converter Academy,Extended Project (Diploma),Study Skills,14,8,0,1,0,1,0,4
Leeds,138336,Rodillian Academy,Converter Academy,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Sheffield,138337,All Saints' Catholic High School,Converter Academy,Extended Project (Diploma),Study Skills,33,2,3,6,6,3,0,13
Leicestershire,138344,John Cleveland College,Converter Academy,Extended Project (Diploma),Study Skills,25,7,5,7,5,1,0,0
Hertfordshire,138352,Tring School,Converter Academy,Extended Project (Diploma),Study Skills,20,7,7,4,2,0,0,0
Hertfordshire,138356,St George's School,Converter Academy,Extended Project (Diploma),Study Skills,11,10,1,0,0,0,0,0
Hertfordshire,138360,St Mary's Church of England High School (VA),Converter Academy,Extended Project (Diploma),Study Skills,13,0,0,2,5,2,1,3
Sheffield,138361,Notre Dame High School,Converter Academy,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Walsall,138374,West Walsall E-ACT Academy,Sponsored Academy,Extended Project (Diploma),Study Skills,27,0,1,0,5,12,9,0
Bournemouth,138385,Leaf Studio,Free School – Studio School,Extended Project (Diploma),Study Skills,8,0,0,1,3,2,2,0
Newham,138403,London Academy of Excellence,Free School – 16-19,Extended Project (Diploma),Study Skills,13,6,3,2,1,1,0,0
Kent,138405,Earlscliffe (Sussex Summer Schools Ltd),Independent School,Extended Project (Diploma),Study Skills,7,2,1,3,1,0,0,0
Milton Keynes,138439,Sir Herbert Leon Academy,Sponsored Academy,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Greenwich,138449,Harris Academy Greenwich,Sponsored Academy,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Kingston upon Thames,138459,The Holy Cross School,Converter Academy,Extended Project (Diploma),Study Skills,8,3,3,2,0,0,0,0
Trafford,138464,Loreto Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,8,3,3,0,1,1,0,0
North Somerset,138466,Nailsea School,Converter Academy,Extended Project (Diploma),Study Skills,12,2,2,3,3,0,1,1
Derbyshire,138470,"St Mary's Catholic High School, A Catholic Voluntary Academy",Converter Academy,Extended Project (Diploma),Study Skills,7,2,2,2,1,0,0,0
Dorset,138471,The Gryphon School,Converter Academy,Extended Project (Diploma),Study Skills,64,29,18,8,2,1,1,5
