"Number of students passing a BTEC diploma by institution, subject and grade achieved",,,,,,,,,,,,,
,,,,,,,Grade achieved,,,,,,
Local Authority,URN,School or college name,Institution Type,Qualification,Subject,Number passed ,Double Distinction Star,Distinction star Distinction,Double Distinction,Distinction Merit,Double Merit,Merit Pass,Double pass
Staffordshire,137100,Fair Oak Academy,Sponsored Academy,Pearson BTEC Level 3 Diploma,Sports Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Worcestershire,137101,Hanley Castle High School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,6,5,0,1,0,0,0,0
Staffordshire,137103,Hagley Park Academy,Sponsored Academy,Pearson BTEC Level 3 Diploma,Sports Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Kent,137104,Hillview School for Girls,Academy,Pearson BTEC Level 3 Diploma,Health Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
South Gloucestershire,137106,King's Oak Academy,Sponsored Academy,Pearson BTEC Level 3 Diploma,Acting Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Devon,137124,Newton Abbot College,Academy,Pearson BTEC Level 3 Diploma,Public Services,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Devon,137124,Newton Abbot College,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,7,5,1,1,0,0,0,0
Lincolnshire,137135,Sir Robert Pattinson Academy,Academy,Pearson BTEC Level 3 Diploma,Music Technology (Electronic),1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bexley,137138,Bexleyheath Academy,Sponsored Academy,Pearson BTEC Level 3 Diploma,Business Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bexley,137138,Bexleyheath Academy,Sponsored Academy,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,8,5,1,0,0,2,0,0
Bexley,137138,Bexleyheath Academy,Sponsored Academy,Pearson BTEC Level 3 Diploma,Sports / Movement Science,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Oxfordshire,137140,King Alfred's,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottinghamshire,137141,Serlby Park Academy,Sponsored Academy,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottinghamshire,137141,Serlby Park Academy,Sponsored Academy,Pearson BTEC Level 3 Diploma,Health Studies,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottinghamshire,137141,Serlby Park Academy,Sponsored Academy,Pearson BTEC Level 3 Diploma,Sports Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Essex,137152,Ormiston Rivers Academy,Sponsored Academy,Pearson BTEC Level 3 Diploma,Health Studies,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Essex,137152,Ormiston Rivers Academy,Sponsored Academy,Pearson BTEC Level 3 Diploma,Multimedia,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Essex,137152,Ormiston Rivers Academy,Sponsored Academy,Pearson BTEC Level 3 Diploma,Sports Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Kent,137154,The Abbey School,Academy,Pearson BTEC Level 3 Diploma,Speech & Drama,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Kent,137154,The Abbey School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,16,3,1,2,2,3,0,5
Hertfordshire,137156,Leventhorpe,Academy,Pearson BTEC Level 3 Diploma,Small Business Management,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Swindon,137160,The Ridgeway School & Sixth Form College,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Worcestershire,137162,The Stourport High School and Sixth Form Centre,Academy,Pearson BTEC Level 3 Diploma,Acting Skills,7,4,1,0,0,1,1,0
Worcestershire,137162,The Stourport High School and Sixth Form Centre,Academy,Pearson BTEC Level 3 Diploma,Art & Design,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Worcestershire,137162,The Stourport High School and Sixth Form Centre,Academy,Pearson BTEC Level 3 Diploma,Health Studies,7,3,0,0,0,3,1,0
Worcestershire,137162,The Stourport High School and Sixth Form Centre,Academy,Pearson BTEC Level 3 Diploma,Hospitality / Catering Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Worcestershire,137162,The Stourport High School and Sixth Form Centre,Academy,Pearson BTEC Level 3 Diploma,Music Studies (General),5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Worcestershire,137162,The Stourport High School and Sixth Form Centre,Academy,Pearson BTEC Level 3 Diploma,Public Services,10,3,1,1,3,2,0,0
Worcestershire,137162,The Stourport High School and Sixth Form Centre,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,7,6,0,0,1,0,0,0
Staffordshire,137164,Staffordshire University Academy,Sponsored Academy,Pearson BTEC Level 3 Diploma,Sports Studies,6,2,1,2,0,1,0,0
Coventry,137165,Woodlands Academy,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Central Bedfordshire,137169,Vandyke Upper School and Community College,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,12,4,1,3,1,3,0,0
Devon,137176,Coombeshead Academy,Academy,Pearson BTEC Level 3 Diploma,Acting: Music Theatre,9,2,0,4,0,3,0,0
Devon,137176,Coombeshead Academy,Academy,Pearson BTEC Level 3 Diploma,Public Services,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Harrow,137177,Harrow High School,Academy,Pearson BTEC Level 3 Diploma,Business Studies,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottingham,137184,Nottingham Girls' Academy,Sponsored Academy,Pearson BTEC Level 3 Diploma,Dance: General,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottingham,137184,Nottingham Girls' Academy,Sponsored Academy,Pearson BTEC Level 3 Diploma,Health Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Worcestershire,137186,Dyson Perrins CofE Sports College,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,6,3,2,0,1,0,0,0
Essex,137188,Tendring Technology College,Academy,Pearson BTEC Level 3 Diploma,Business Studies,7,7,0,0,0,0,0,0
Essex,137188,Tendring Technology College,Academy,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,15,7,1,3,4,0,0,0
Essex,137188,Tendring Technology College,Academy,Pearson BTEC Level 3 Diploma,Multimedia,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Harrow,137204,Hatch End High School,Academy,Pearson BTEC Level 3 Diploma,Acting: Music Theatre,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Harrow,137204,Hatch End High School,Academy,Pearson BTEC Level 3 Diploma,Business Studies,11,6,0,5,0,0,0,0
Cumbria,137205,Dallam School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,9,7,0,2,0,0,0,0
Plymouth,137206,Tor Bridge High,Academy,Pearson BTEC Level 3 Diploma,Public Services,8,0,4,1,1,1,1,0
Plymouth,137206,Tor Bridge High,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,137213,Carre's Grammar School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,8,1,0,1,1,1,3,1
Buckinghamshire,137215,The Chalfonts Community College,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,6,3,0,1,2,0,0,0
Hertfordshire,137224,Mount Grace School,Academy,Pearson BTEC Level 3 Diploma,Business Studies,10,6,1,0,0,0,2,1
Hertfordshire,137224,Mount Grace School,Academy,Pearson BTEC Level 3 Diploma,Health Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Hertfordshire,137224,Mount Grace School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,8,6,2,0,0,0,0,0
Wiltshire,137230,Warminster Kingdown,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,8,0,0,6,2,0,0,0
Essex,137240,The Sandon School,Academy,Pearson BTEC Level 3 Diploma,Health Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Essex,137241,Thurstable School Sports College and Sixth Form Centre,Academy,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,9,4,1,2,0,2,0,0
Essex,137241,Thurstable School Sports College and Sixth Form Centre,Academy,Pearson BTEC Level 3 Diploma,Health Studies,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Essex,137241,Thurstable School Sports College and Sixth Form Centre,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,7,2,3,0,2,0,0,0
Cambridgeshire,137248,St Peter's School,Academy,Pearson BTEC Level 3 Diploma,Public Services,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Cumbria,137252,William Howard School,Academy,Pearson BTEC Level 3 Diploma,Multimedia,6,0,0,3,2,1,0,0
Cumbria,137254,Caldew School,Academy,Pearson BTEC Level 3 Diploma,Speech & Drama,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Walsall,137274,The Mirus Academy,Sponsored Academy,Pearson BTEC Level 3 Diploma,Fashion / Textiles Design,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Walsall,137274,The Mirus Academy,Sponsored Academy,Pearson BTEC Level 3 Diploma,Sports Studies,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,137282,University Academy Holbeach,Sponsored Academy,Pearson BTEC Level 3 Diploma,Applied Sciences,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,137282,University Academy Holbeach,Sponsored Academy,Pearson BTEC Level 3 Diploma,Business Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,137282,University Academy Holbeach,Sponsored Academy,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,137282,University Academy Holbeach,Sponsored Academy,Pearson BTEC Level 3 Diploma,Multimedia,6,2,0,0,3,0,1,0
Slough,137287,Slough and Eton CofE Business and Enterprise College,Academy,Pearson BTEC Level 3 Diploma,Art & Design,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Slough,137287,Slough and Eton CofE Business and Enterprise College,Academy,Pearson BTEC Level 3 Diploma,Business Studies,29,22,1,3,2,1,0,0
Slough,137287,Slough and Eton CofE Business and Enterprise College,Academy,Pearson BTEC Level 3 Diploma,Health Studies,8,0,3,1,3,1,0,0
Kingston upon Thames,137299,Richard Challoner School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
East Riding of Yorkshire,137306,Hessle High School and Sixth Form College,Academy,Pearson BTEC Level 3 Diploma,Applied Sciences,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
East Riding of Yorkshire,137306,Hessle High School and Sixth Form College,Academy,Pearson BTEC Level 3 Diploma,Health Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
East Riding of Yorkshire,137306,Hessle High School and Sixth Form College,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Southend-on-Sea,137310,St Thomas More High School,Academy,Pearson BTEC Level 3 Diploma,Business Studies,13,0,2,0,1,7,2,1
Somerset,137313,Sexey's School,Academy,Pearson BTEC Level 3 Diploma,Sports / Movement Science,8,7,1,0,0,0,0,0
East Riding of Yorkshire,137316,Goole High School,Academy,Pearson BTEC Level 3 Diploma,Health Studies,6,4,0,0,0,0,0,2
Leicestershire,137317,Stephenson Studio School,Free School – Studio School,Pearson BTEC Level 3 Diploma,Applied Sciences,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottinghamshire,137319,Tuxford Academy,Academy,Pearson BTEC Level 3 Diploma,Applied Sciences,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottinghamshire,137319,Tuxford Academy,Academy,Pearson BTEC Level 3 Diploma,Public Services,9,1,0,3,2,0,1,2
Nottinghamshire,137319,Tuxford Academy,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,7,0,0,0,0,2,3,2
Suffolk,137321,Felixstowe Academy,Sponsored Academy,Pearson BTEC Level 3 Diploma,Speech & Drama,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Rutland,137340,Casterton Business & Enterprise College,Academy,Pearson BTEC Level 3 Diploma,Business Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Rutland,137340,Casterton Business & Enterprise College,Academy,Pearson BTEC Level 3 Diploma,Health Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Birmingham,137346,Hillcrest School A Specialist Maths and Computing College and Sixth Form Centre,Academy,Pearson BTEC Level 3 Diploma,Applied Sciences,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bournemouth,137349,St Peter's Catholic Comprehensive School,Academy,Pearson BTEC Level 3 Diploma,Business Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bournemouth,137349,St Peter's Catholic Comprehensive School,Academy,Pearson BTEC Level 3 Diploma,Speech & Drama,8,3,4,0,1,0,0,0
Bournemouth,137349,St Peter's Catholic Comprehensive School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,6,1,0,1,3,0,0,1
Kirklees,137352,Shelley College,Academy,Pearson BTEC Level 3 Diploma,Health Studies,7,4,0,0,0,0,1,2
Kirklees,137352,Shelley College,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,16,10,1,4,0,1,0,0
Buckinghamshire,137355,Waddesdon Church of England School,Academy,Pearson BTEC Level 3 Diploma,Music Studies (General),4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Staffordshire,137356,Biddulph High School,Academy,Pearson BTEC Level 3 Diploma,Art & Design,7,0,1,0,3,2,1,0
Staffordshire,137356,Biddulph High School,Academy,Pearson BTEC Level 3 Diploma,Business Studies,15,2,2,6,3,2,0,0
Staffordshire,137356,Biddulph High School,Academy,Pearson BTEC Level 3 Diploma,Dance: General,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Staffordshire,137356,Biddulph High School,Academy,Pearson BTEC Level 3 Diploma,Manufacturing Engineering,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Staffordshire,137356,Biddulph High School,Academy,Pearson BTEC Level 3 Diploma,Music Studies (General),6,3,0,1,0,1,0,1
Staffordshire,137356,Biddulph High School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,20,7,5,3,4,1,0,0
Staffordshire,137356,Biddulph High School,Academy,Pearson BTEC Level 3 Diploma,Tourism,7,5,0,0,0,1,0,1
Oxfordshire,137357,Wallingford School,Academy,Pearson BTEC Level 3 Diploma,Business Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Gateshead,137360,Whickham School,Academy,Pearson BTEC Level 3 Diploma,Acting Skills,7,4,3,0,0,0,0,0
Gateshead,137360,Whickham School,Academy,Pearson BTEC Level 3 Diploma,Art & Design,7,5,0,2,0,0,0,0
Gateshead,137360,Whickham School,Academy,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,11,6,1,3,1,0,0,0
Gateshead,137360,Whickham School,Academy,Pearson BTEC Level 3 Diploma,Health Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Gateshead,137360,Whickham School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,9,4,1,2,2,0,0,0
Cumbria,137369,Trinity School,Academy,Pearson BTEC Level 3 Diploma,Applied Sciences,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Buckinghamshire,137372,Princes Risborough,Academy,Pearson BTEC Level 3 Diploma,Acting Skills,6,1,0,0,2,3,0,0
Buckinghamshire,137372,Princes Risborough,Academy,Pearson BTEC Level 3 Diploma,Business Studies,19,0,0,1,8,10,0,0
Buckinghamshire,137372,Princes Risborough,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,16,4,0,4,3,4,1,0
Barnet,137374,The Totteridge Academy,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Medway,137376,The Thomas Aveling School,Academy,Pearson BTEC Level 3 Diploma,Business Studies,10,7,0,2,1,0,0,0
Medway,137376,The Thomas Aveling School,Academy,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,12,3,4,0,1,4,0,0
Medway,137376,The Thomas Aveling School,Academy,Pearson BTEC Level 3 Diploma,Health Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Medway,137376,The Thomas Aveling School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Cambridgeshire,137377,"Abbey College, Ramsey",Academy,Pearson BTEC Level 3 Diploma,Applied Sciences,13,4,1,3,1,2,1,1
Cambridgeshire,137377,"Abbey College, Ramsey",Academy,Pearson BTEC Level 3 Diploma,Art & Design,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Cambridgeshire,137377,"Abbey College, Ramsey",Academy,Pearson BTEC Level 3 Diploma,Business Studies,7,1,0,2,4,0,0,0
Cambridgeshire,137377,"Abbey College, Ramsey",Academy,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,7,3,1,0,1,0,0,2
Cambridgeshire,137377,"Abbey College, Ramsey",Academy,Pearson BTEC Level 3 Diploma,Hospitality / Catering Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leeds,137383,Woodkirk Academy,Academy,Pearson BTEC Level 3 Diploma,Art & Design,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leeds,137383,Woodkirk Academy,Academy,Pearson BTEC Level 3 Diploma,Health Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leeds,137383,Woodkirk Academy,Academy,Pearson BTEC Level 3 Diploma,Music Studies (General),1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Staffordshire,137384,Cannock Chase High School,Academy,Pearson BTEC Level 3 Diploma,Health Studies,7,4,1,0,0,1,0,1
Staffordshire,137384,Cannock Chase High School,Academy,Pearson BTEC Level 3 Diploma,Horses / Ponies Keeping,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Staffordshire,137384,Cannock Chase High School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,8,3,2,2,0,1,0,0
North Yorkshire,137412,Outwood Academy Ripon,Academy,Pearson BTEC Level 3 Diploma,Health Studies,8,8,0,0,0,0,0,0
North Yorkshire,137412,Outwood Academy Ripon,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Kirklees,137424,Batley Girls' High School - Visual Arts College,Academy,Pearson BTEC Level 3 Diploma,Applied Sciences,6,0,2,1,2,0,1,0
"Bristol, City of",137440,Cotham School,Academy,Pearson BTEC Level 3 Diploma,Business Studies,6,1,5,0,0,0,0,0
Calderdale,137444,Rastrick High School,Academy,Pearson BTEC Level 3 Diploma,Applied Sciences,6,5,1,0,0,0,0,0
Calderdale,137444,Rastrick High School,Academy,Pearson BTEC Level 3 Diploma,Health Studies,8,8,0,0,0,0,0,0
Calderdale,137444,Rastrick High School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,137447,Lincoln Christ's Hospital School,Academy,Pearson BTEC Level 3 Diploma,Acting Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,137447,Lincoln Christ's Hospital School,Academy,Pearson BTEC Level 3 Diploma,Applied Sciences,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,137447,Lincoln Christ's Hospital School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,10,1,0,0,0,1,1,7
Lincolnshire,137447,Lincoln Christ's Hospital School,Academy,Pearson BTEC Level 3 Diploma,Tourism,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
North Lincolnshire,137453,The Vale Academy,Academy,Pearson BTEC Level 3 Diploma,Art & Design,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
North Lincolnshire,137453,The Vale Academy,Academy,Pearson BTEC Level 3 Diploma,Music Studies (General),4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
North Lincolnshire,137453,The Vale Academy,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Kent,137458,Brockhill Park Performing Arts College,Academy,Pearson BTEC Level 3 Diploma,Animal Husbandry: Specific Animals,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Kent,137458,Brockhill Park Performing Arts College,Academy,Pearson BTEC Level 3 Diploma,Dance: General,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Doncaster,137472,Don Valley Academy,Academy,Pearson BTEC Level 3 Diploma,Applied Sciences,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Doncaster,137472,Don Valley Academy,Academy,Pearson BTEC Level 3 Diploma,Tourism,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Greenwich,137473,Corelli College,Academy,Pearson BTEC Level 3 Diploma,Applied Sciences,6,0,0,0,3,1,0,2
Greenwich,137473,Corelli College,Academy,Pearson BTEC Level 3 Diploma,Engineering Studies,6,3,2,0,1,0,0,0
Kent,137484,Homewood School and Sixth Form Centre,Academy,Pearson BTEC Level 3 Diploma,Acting Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Kent,137484,Homewood School and Sixth Form Centre,Academy,Pearson BTEC Level 3 Diploma,Business Studies,20,12,3,1,1,2,1,0
Kent,137484,Homewood School and Sixth Form Centre,Academy,Pearson BTEC Level 3 Diploma,Music Studies (General),3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Kent,137484,Homewood School and Sixth Form Centre,Academy,Pearson BTEC Level 3 Diploma,Music Technology (Electronic),5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Kent,137484,Homewood School and Sixth Form Centre,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,7,4,1,1,0,1,0,0
Cheshire East,137491,Sandbach School,Free School - Mainstream,Pearson BTEC Level 3 Diploma,Hospitality / Catering Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Sefton,137514,Chesterfield High School,Academy,Pearson BTEC Level 3 Diploma,Acting: Music Theatre,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Sefton,137514,Chesterfield High School,Academy,Pearson BTEC Level 3 Diploma,Applied Sciences,6,0,1,1,0,2,2,0
Sefton,137514,Chesterfield High School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,10,8,0,2,0,0,0,0
Sefton,137520,Maghull High School,Academy,Pearson BTEC Level 3 Diploma,Tourism,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Calderdale,137521,The Brooksbank School,Academy,Pearson BTEC Level 3 Diploma,Business Studies,24,16,1,5,2,0,0,0
Calderdale,137521,The Brooksbank School,Academy,Pearson BTEC Level 3 Diploma,Health Studies,8,3,2,2,1,0,0,0
Bedford,137522,Wootton Upper School,Academy,Pearson BTEC Level 3 Diploma,Acting: Music Theatre,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bedford,137522,Wootton Upper School,Academy,Pearson BTEC Level 3 Diploma,Art & Design,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bedford,137522,Wootton Upper School,Academy,Pearson BTEC Level 3 Diploma,Business Studies,11,7,1,3,0,0,0,0
Bedford,137522,Wootton Upper School,Academy,Pearson BTEC Level 3 Diploma,Health Studies,6,0,0,0,1,2,0,3
Bedford,137522,Wootton Upper School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,11,5,2,1,2,1,0,0
Bath and North East Somerset,137523,Wellsway School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,8,3,1,3,0,1,0,0
Doncaster,137524,Danum Academy,Academy,Pearson BTEC Level 3 Diploma,Mechanical Engineering (General),10,1,1,2,0,1,2,3
Doncaster,137524,Danum Academy,Academy,Pearson BTEC Level 3 Diploma,Speech & Drama,6,2,2,1,0,1,0,0
Doncaster,137524,Danum Academy,Academy,Pearson BTEC Level 3 Diploma,Sports / Movement Science,18,6,2,4,2,2,1,1
Hertfordshire,137532,Goffs School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,10,4,1,1,1,3,0,0
Nottinghamshire,137536,Arnold Hill Academy,Academy,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottinghamshire,137536,Arnold Hill Academy,Academy,Pearson BTEC Level 3 Diploma,Health Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottinghamshire,137536,Arnold Hill Academy,Academy,Pearson BTEC Level 3 Diploma,Sports / Movement Science,12,4,1,1,3,2,0,1
Bath and North East Somerset,137548,Writhlington School,Academy,Pearson BTEC Level 3 Diploma,Business Studies,7,3,1,3,0,0,0,0
Bath and North East Somerset,137548,Writhlington School,Academy,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,7,5,1,0,0,1,0,0
Bath and North East Somerset,137548,Writhlington School,Academy,Pearson BTEC Level 3 Diploma,Multimedia,9,3,4,0,2,0,0,0
Bath and North East Somerset,137548,Writhlington School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,15,10,0,3,1,0,0,1
Thurrock,137549,Harris Academy Chafford Hundred,Academy,Pearson BTEC Level 3 Diploma,Business Studies,16,10,4,1,0,1,0,0
Thurrock,137549,Harris Academy Chafford Hundred,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Staffordshire,137553,The Weston Road Academy,Academy,Pearson BTEC Level 3 Diploma,Art & Design,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Staffordshire,137553,The Weston Road Academy,Academy,Pearson BTEC Level 3 Diploma,Health Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Waltham Forest,137558,Highams Park School,Academy,Pearson BTEC Level 3 Diploma,Business Studies,12,3,4,2,1,1,0,1
Waltham Forest,137558,Highams Park School,Academy,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,15,2,1,2,2,3,1,4
Waltham Forest,137558,Highams Park School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,6,1,2,1,0,0,2,0
Lincolnshire,137572,Bourne Academy,Academy,Pearson BTEC Level 3 Diploma,Art & Design,6,4,1,1,0,0,0,0
Lincolnshire,137572,Bourne Academy,Academy,Pearson BTEC Level 3 Diploma,Business Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bradford,137576,The Samuel Lister Academy,Sponsored Academy,Pearson BTEC Level 3 Diploma,Business Studies,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northumberland,137598,Berwick Academy,Academy,Pearson BTEC Level 3 Diploma,Acting Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northumberland,137598,Berwick Academy,Academy,Pearson BTEC Level 3 Diploma,Music Studies (General),2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Derbyshire,137606,Heanor Gate Science College,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,7,4,0,0,0,2,1,0
"Herefordshire, County of",137608,Lady Hawkins High School,Academy,Pearson BTEC Level 3 Diploma,Applied Sciences,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Kent,137609,Saint George's Church of England School,Academy,Pearson BTEC Level 3 Diploma,Sports Studies,10,7,1,1,1,0,0,0
Sefton,137612,Range High School,Academy,Pearson BTEC Level 3 Diploma,Business Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
